user_id,Deductive Reasoning,Mathematical Reasoning,Memorization,Perceptual Speed,Problem Sensitivity,Selective Attention,Speed of Closure,Time Sharing,Written Comprehension
4397140,-0.6284815970147439,,-0.7639965366306496,,,0.026533457838919427,0.5441599415500857,1.5702178821820658,
4489452,0.30089888371782564,,-0.48896520418783007,,,0.17091700155255765,0.2973963329053814,0.03157323775255009,
4660615,,1.1491112633471177,0.886187944198102,2.021363558434956,-0.43354747675984884,-0.7421009140795218,,0.6346845267328636,0.08395479825100673
4754245,-0.6284815970147439,,-0.7639965366306496,,,-10.65784877697031,1.5312143761289032,-1.2872650289013206,
4840310,,0.2986492293803186,0.4145512030885725,0.01472393946557296,0.21723319655141285,-0.121347488787007,,1.5683890152521107,0.08395479825100673
4846735,1.0444032683038813,,3.6365047824544634,,,0.17091700155255765,-0.19613088438402726,-0.8476522733500303,
4876388,,0.7238802463637182,0.8773916666838395,-0.08560804148289619,-0.16126526286116002,-0.27653584511013574,,0.6346845267328636,-0.18129369477391288
4907217,0.6726510760108535,,-0.7639965366306496,,,0.3153005452661959,0.7909235501947901,1.3504115044064207,
4996758,0.8585271721573674,,0.6111601255834482,,,0.17091700155255765,-0.4428944930287316,-0.4080395177987401,
5045093,-1.5578620777473136,,-0.21393387174501047,,,0.026533457838919427,0.7909235501947901,-1.0674586511256754,
5048861,-1.0002337893077717,,-0.48896520418783007,,,0.17091700155255765,1.2844507674841987,-0.4080395177987401,
5077019,,0.936495754855418,0.28737865325041556,0.4160518632594496,0.4027578271429043,-0.4317242014332644,,-0.29901996178638357,-0.9770391738486718
5111544,-1.5578620777473136,,0.6111601255834482,,,0.3153005452661959,-1.1831853189628445,-0.8476522733500303,
5134652,1.2302793644503953,,-0.48896520418783007,,,0.3153005452661959,-0.19613088438402726,1.1306051266307755,
5173678,-0.8143576931612578,,-0.48896520418783007,,,0.3153005452661959,1.5312143761289032,-0.4080395177987401,
5185629,,-0.3391972960947807,0.8773916666838395,1.5197036536926103,-1.159076269401211,-0.6645067359179575,,-0.29901996178638357,-0.18129369477391288
5218053,0.48677497986433954,,0.6111601255834482,,,-0.26223362958835705,1.0376871588394945,0.9107987488551305,
5225630,0.6726510760108535,,-0.21393387174501047,,,0.17091700155255765,-0.19613088438402726,0.9107987488551305,
5248069,0.11502278757131174,,-0.7639965366306496,,,0.3153005452661959,-0.19613088438402726,-0.6278458955743852,
5249716,,-0.5518128045864805,-0.0766315858202806,0.7170478061048571,-0.5189273752040113,-0.4317242014332644,,2.502093503771358,0.08395479825100673
5255045,-0.8143576931612578,,-0.7639965366306496,,,0.17091700155255765,-0.9364217103181403,-0.8476522733500303,
5273243,-0.8143576931612578,,-0.48896520418783007,,,-0.26223362958835705,1.0376871588394945,-0.18823314002309502,
5274302,-0.6284815970147439,,-0.7639965366306496,,,0.3153005452661959,0.5441599415500857,0.47118599330384026,
5316705,-0.07085330857520218,,-0.21393387174501047,,,0.3153005452661959,-0.4428944930287316,0.9107987488551305,
5325921,-0.8143576931612578,,-0.7639965366306496,,,0.17091700155255765,1.0376871588394945,-0.6278458955743852,
